,200,220,240,260,280,300,320,340,360,380,400
1,0.9827586206896551,0.9545454545454546,1.0,1.0,0.8,0.9666666666666667,0.9722222222222222,0.6666666666666666,0.9411764705882353,1.0,1.0
2,0.9545454545454546,1.0,1.0,1.0,1.0,0.9777777777777777,1.0,0.9642857142857143,1.0,1.0,1.0
3,1.0,1.0,1.0,0.9767441860465116,1.0,0.9821428571428571,0.9642857142857143,1.0,0.8571428571428571,0.0,1.0
4,1.0,1.0,0.972972972972973,0.9230769230769231,1.0,0.8,1.0,1.0,0.9545454545454546,1.0,1.0
5,1.0,1.0,1.0,0.9655172413793104,1.0,0.9782608695652174,0.9777777777777777,1.0,0.9795918367346939,0.9230769230769231,0.9285714285714286
6,0.9787234042553191,0.8333333333333334,0.9642857142857143,0.9090909090909091,0.9545454545454546,0.9696969696969697,1.0,1.0,1.0,1.0,0.96
7,1.0,0.8888888888888888,0.9615384615384616,1.0,0.5,1.0,1.0,1.0,1.0,0.96875,0.0
8,0.9285714285714286,0.967741935483871,1.0,0.9722222222222222,1.0,0.9,1.0,0.9444444444444444,0.8888888888888888,1.0,0.9714285714285714
9,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.96,0.9333333333333333,1.0,1.0,0.6666666666666666
10,0.9772727272727273,0.984375,1.0,1.0,0.8333333333333334,0.9714285714285714,1.0,1.0,0.9565217391304348,1.0,1.0
11,0.8888888888888888,1.0,0.96875,0.0,1.0,1.0,0.9767441860465116,0.9803921568627451,0.8,0.9722222222222222,1.0
12,0.8888888888888888,0.9333333333333333,0.9846153846153847,0.9,1.0,0.8888888888888888,0.8,1.0,0.8333333333333334,0.9523809523809523,1.0
13,1.0,0.8333333333333334,1.0,1.0,1.0,0.9714285714285714,0.9736842105263158,1.0,1.0,0.0,0.9705882352941176
14,0.6666666666666666,0.984375,0.5,1.0,1.0,1.0,0.9705882352941176,0.9333333333333333,0.9615384615384616,1.0,0.972972972972973
15,1.0,1.0,1.0,1.0,0.9777777777777777,1.0,1.0,0.9795918367346939,0.6666666666666666,1.0,1.0
16,1.0,0.9782608695652174,1.0,1.0,1.0,0.8,0.95,1.0,1.0,0.96,0.9830508474576272
17,1.0,1.0,1.0,1.0,1.0,0.9743589743589743,0.9777777777777777,0.0,1.0,1.0,0.0
18,0.0,0.9821428571428571,0.9777777777777777,1.0,0.967741935483871,1.0,1.0,1.0,1.0,0.95,1.0
19,1.0,0.9,0.9696969696969697,0.9830508474576272,1.0,1.0,1.0,0.9772727272727273,0.9583333333333334,0.6666666666666666,0.9473684210526315
20,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9821428571428571,1.0,1.0,1.0,1.0
21,1.0,0.9666666666666667,0.9375,0.9736842105263158,1.0,1.0,0.9629629629629629,1.0,0.9583333333333334,0.9375,1.0
22,0.975,0.8,0.96,1.0,0.9411764705882353,1.0,1.0,0.9615384615384616,0.9333333333333333,0.9696969696969697,1.0
23,0.0,0.9166666666666666,1.0,1.0,1.0,0.9782608695652174,0.6666666666666666,0.9655172413793104,0.975,0.95,1.0
24,1.0,1.0,0.8,1.0,0.9743589743589743,0.9090909090909091,0.8,1.0,1.0,0.6666666666666666,0.0
25,0.9523809523809523,1.0,1.0,0.9791666666666666,1.0,0.9615384615384616,1.0,1.0,0.9090909090909091,1.0,1.0
26,1.0,1.0,1.0,0.8888888888888888,0.8,1.0,1.0,1.0,0.9821428571428571,0.9811320754716981,0.9545454545454546
27,0.9629629629629629,1.0,1.0,0.9565217391304348,0.96875,0.9629629629629629,1.0,1.0,1.0,1.0,1.0
28,1.0,0.0,1.0,1.0,0.9615384615384616,1.0,0.9836065573770492,0.9545454545454546,1.0,0.9736842105263158,0.9696969696969697
29,0.95,0.9090909090909091,0.5,1.0,1.0,0.75,1.0,1.0,1.0,0.875,0.9838709677419355
30,1.0,1.0,1.0,0.95,0.9830508474576272,0.9,1.0,0.9375,0.9782608695652174,0.5,0.8888888888888888
31,0.9545454545454546,1.0,0.9166666666666666,0.9818181818181818,0.9411764705882353,0.95,0.9615384615384616,1.0,0.75,0.9642857142857143,0.9411764705882353
32,1.0,1.0,0.9523809523809523,1.0,1.0,1.0,0.9782608695652174,0.9285714285714286,0.9166666666666666,0.9818181818181818,0.9444444444444444
33,0.9615384615384616,1.0,0.9545454545454546,0.0,1.0,0.8888888888888888,1.0,0.6666666666666666,1.0,0.98,1.0
34,0.9444444444444444,0.8,1.0,0.8571428571428571,0.9722222222222222,1.0,1.0,0.9285714285714286,1.0,0.8333333333333334,0.9090909090909091
35,1.0,0.984375,1.0,1.0,0.95,0.9565217391304348,1.0,0.75,0.8333333333333334,1.0,1.0
36,0.9230769230769231,0.9583333333333334,1.0,0.0,0.9830508474576272,0.9803921568627451,0.9444444444444444,0.975609756097561,0.975609756097561,1.0,0.9743589743589743
37,1.0,0.9814814814814815,1.0,0.0,0.9565217391304348,0.9803921568627451,0.6666666666666666,1.0,1.0,1.0,1.0
38,0.96875,1.0,0.6666666666666666,0.9722222222222222,0.0,0.9821428571428571,1.0,1.0,1.0,1.0,0.9583333333333334
39,1.0,0.9838709677419355,1.0,0.75,1.0,0.8,0.9375,1.0,0.8333333333333334,1.0,1.0
40,1.0,1.0,1.0,0.75,1.0,0.9767441860465116,1.0,1.0,0.9791666666666666,1.0,1.0
41,1.0,0.9545454545454546,1.0,1.0,0.9787234042553191,1.0,1.0,0.9767441860465116,0.9772727272727273,1.0,0.9767441860465116
42,0.95,1.0,0.75,1.0,1.0,1.0,0.9523809523809523,0.9285714285714286,1.0,0.0,0.75
43,1.0,0.9836065573770492,0.8571428571428571,1.0,0.9696969696969697,0.9545454545454546,1.0,1.0,0.9795918367346939,0.8,0.9
44,0.9814814814814815,1.0,1.0,1.0,1.0,0.9736842105263158,1.0,0.9705882352941176,0.975,0.95,0.9655172413793104
45,1.0,1.0,0.9830508474576272,1.0,0.9473684210526315,0.9811320754716981,0.8,1.0,1.0,1.0,0.975
46,1.0,0.9615384615384616,0.8333333333333334,0.9166666666666666,1.0,1.0,0.9333333333333333,0.0,1.0,1.0,0.9444444444444444
47,1.0,0.9722222222222222,0.875,1.0,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
48,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.9714285714285714,0.5,0.9743589743589743
